Chromosome_name Circle_start    Circle_end      abundance
chr10	102797384	102797694	3.3
chr10	102798628	102799516	2.4
chr10	102805527	102805814	3.3
chr10	102806815	102806945	203.8
chr10	102822304	102822647	7.9
chr10	102844610	102844771	4.8
chr10	102884016	102884187	2.8
chr10	102884553	102884621	2.8
chr10	102895777	102896177	11.0
chr10	102896043	102896335	11.0
chr10	102920529	102921014	8.2
chr10	102943467	102943575	18.9
chr10	102954932	102955178	5.1
chr10	102994885	102995157	31.1
chr10	103074065	103074290	3.0
chr10	103106155	103106844	19.7
chr10	103113405	103114120	16.2
chr10	103237245	103237590	7.2
chr10	103257378	103257564	5.1
chr10	103304131	103304654	5.6
chr10	103308217	103308575	5.9
chr10	103321583	103322055	4.4
chr10	103324888	103325109	5.5
chr10	103344270	103344734	15.6
chr10	103344446	103344745	15.6
chr10	103344538	103344683	15.6
chr10	103362333	103362558	8.0
chr10	10336841	10337095	3.5
chr10	103371726	103372101	2.8
chr10	103375021	103375309	32.3
chr10	103378268	103378642	3.3
chr10	1034259	1034470	5.6
chr10	103454006	103454435	40.0
chr10	103455200	103455384	2.3
chr10	103462222	103462583	13.7
chr10	103513413	103513957	2.9
chr10	103519489	103519755	6.2
chr10	103539622	103540242	17.0
chr10	103540091	103540207	17.0
chr10	103540494	103541251	17.0
chr10	103542645	103542958	10.4
chr10	1035705	1035937	3.0
chr10	103576935	103577492	10.9
chr10	103577112	103577496	10.9
chr10	103601532	103602019	2.6
chr10	103606808	103607128	5.5
chr10	103639154	103639272	4.5
chr10	103641080	103641535	25.1
chr10	103688354	103688712	22.0
chr10	103713632	103713825	12.1
chr10	103775321	103775732	48.9
chr10	103825560	103826486	5.0
chr10	103827382	103827744	5.0
chr10	103866469	103866906	9.3
chr10	103887156	103887892	3.9
chr10	103908956	103909153	7.1
chr10	103911522	103912069	11.9
chr10	103912178	103912625	11.9
chr10	103918491	103918821	316.0
chr10	103935440	103936068	10.6
chr10	103936620	103937269	17.2
chr10	1039375	1039496	10.4
chr10	104000054	104000382	31.6
chr10	104011468	104011821	12.2
chr10	104015727	104016046	16.7
chr10	104017524	104017853	3.2
chr10	104059275	104059408	19.2
chr10	104075039	104075487	220.2
chr10	10408626	10408973	12.0
chr10	104131394	104131669	6.8
chr10	104139409	104140164	10.8
chr10	104144397	104144688	33.1
chr10	104144665	104145025	33.1
chr10	104144740	104144968	33.1
chr10	104154055	104154231	19.4
chr10	104154296	104154601	19.4
chr10	104154416	104154987	19.4
chr10	104155626	104156689	8.8
chr10	104159824	104161012	8.8
chr10	104161361	104161732	8.8
chr10	104163291	104163428	8.8
chr10	104172084	104172313	8.0
chr10	104172556	104173049	8.0
chr10	104174243	104174328	2.1
chr10	104180237	104181160	16.7
chr10	104181638	104182529	16.7
chr10	104181972	104182306	16.7
chr10	104190565	104191581	6.9
chr10	104191427	104192451	6.9
chr10	104198430	104198754	36.0
chr10	104218731	104219387	2.2
chr10	104221022	104221198	5.4
chr10	104229924	104230623	9.6
chr10	104262095	104262613	8.8
chr10	104282213	104282661	99.7
chr10	104291770	104292112	132.6
chr10	104291882	104292340	132.6
chr10	104292072	104292280	132.6
chr10	104357282	104357825	4.6
chr10	104375987	104376203	4.9
chr10	104376608	104377554	5.4
chr10	104377251	104377477	5.4
chr10	104379556	104379843	5.4
chr10	104381839	104382431	2.8
chr10	104387670	104387902	2.5
chr10	104393369	104394089	4.0
chr10	104405451	104405776	119.5
chr10	104408248	104408586	11.6
chr10	104411493	104411714	13.0
chr10	104428601	104428830	14.9
chr10	104438651	104439247	6.4
chr10	104466584	104466781	4.9
chr10	104473945	104474396	15.6
chr10	104477969	104478635	21.2
chr10	10448450	10448747	6.7
chr10	104491255	104491477	8.6
chr10	104492659	104493286	18.0
chr10	104515337	104515629	9.5
chr10	104530675	104530847	8.4
chr10	104548762	104549009	6.8
chr10	104572410	104572858	9.5
chr10	104577977	104578765	16.5
chr10	104583067	104583337	4.5
chr10	104585518	104586028	4.5
chr10	104617765	104617921	10.0
chr10	104628984	104629877	6.2
chr10	104654969	104655209	5.0
chr10	104673005	104673467	63.1
chr10	104677822	104678431	24.1
chr10	104677990	104678153	24.1
chr10	104678822	104679833	24.1
chr10	104743144	104743492	245.3
chr10	104753742	104754000	41.8
chr10	104782622	104783323	47.6
chr10	104799622	104799923	13.8
chr10	104838992	104839334	32.1
chr10	104839616	104839988	32.1
chr10	104839800	104839998	32.1
chr10	104845017	104845267	2.5
chr10	104867538	104867871	13.6
chr10	104910929	104911200	65.0
chr10	104993536	104993805	10.7
chr10	105003123	105003486	2.8
chr10	105007608	105007849	9.6
chr10	105015668	105016359	18.8
chr10	105040510	105040641	111.3
chr10	105052346	105052681	5.7
chr10	105069737	105069984	53.4
chr10	105091596	105091838	4.6
chr10	105100370	105100782	6.7
chr10	105134682	105134857	3.5
chr10	105138399	105138716	45.0
chr10	105151401	105151564	7.8
chr10	105155075	105155330	19.0
chr10	105156050	105156158	6.4
chr10	105170381	105170834	26.0
chr10	105171942	105172358	32.9
chr10	105200700	105201352	5.5
chr10	105203765	105204256	6.2
chr10	105207147	105207520	5.8
chr10	105211216	105211370	4.3
chr10	105213749	105214310	7.3
chr10	105214183	105214605	7.3
chr10	105215413	105215912	3.6
chr10	105230688	105231185	2.2
chr10	105238791	105239139	9.1
chr10	105252084	105252361	2.1
chr10	105252681	105253048	7.3
chr10	105266158	105266477	2.8
chr10	105267487	105268465	20.2
chr10	10528562	10528698	6.3
chr10	105294314	105294565	5.0
chr10	105297949	105298244	4.2
chr10	105308476	105308735	6.8
chr10	105310514	105310847	19.0
chr10	105313780	105314206	44.5
chr10	105316480	105316806	5.5
chr10	105317173	105317431	5.5
chr10	105330388	105330969	20.7
chr10	105339885	105340133	4.2
chr10	105354088	105354303	9.8
chr10	105360037	105360445	8.5
chr10	105376563	105377394	3.1
chr10	105388952	105389261	11.3
chr10	105393624	105394004	5.1
chr10	105397323	105397533	5.3
chr10	105397509	105398274	5.3
chr10	1054134	1054313	7.5
chr10	105427863	105428184	3.4
chr10	105432554	105432790	8.2
chr10	105433491	105433719	18.0
chr10	105439172	105439568	5.0
chr10	105443569	105444487	6.5
chr10	105462716	105462996	2.5
chr10	105474969	105475451	25.6
chr10	105475999	105476314	25.6
chr10	105476504	105476844	25.6
chr10	105480492	105480818	25.6
chr10	105485829	105486260	22.2
chr10	105492246	105492510	38.1
chr10	105496008	105496273	5.5
chr10	105496274	105496853	5.5
chr10	105496317	105496630	5.5
chr10	105497881	105498183	15.3
chr10	105515700	105516871	8.3
chr10	105537436	105537594	9.3
chr10	105554079	105554400	3.2
chr10	105610425	105610762	7.9
chr10	105612268	105612402	10.4
chr10	105632149	105632642	4.2
chr10	105642261	105642656	19.4
chr10	105660131	105660397	1.7
chr10	105681800	105682334	3.0
chr10	105737069	105737195	31.1
chr10	105791866	105792031	4.6
chr10	105796344	105796513	2.8
chr10	10579763	10580396	6.5
chr10	105799172	105799384	4.8
chr10	105803764	105803879	41.5
chr10	10588155	10588329	6.6
chr10	10588763	10589093	37.1
chr10	105901101	105901303	9.1
chr10	105933118	105933270	16.0
chr10	106004790	106005880	12.6
chr10	106027488	106027812	5.7
chr10	106046571	106047195	57.4
chr10	106057890	106058206	12.5
chr10	106057941	106058197	12.5
chr10	106065202	106065435	6.2
chr10	106094302	106095052	8.6
chr10	106139782	106140865	34.2
chr10	106155741	106155860	3.1
chr10	106160232	106160446	9.4
chr10	106193547	106193948	28.4
chr10	1061982	1062127	20.1
chr10	106267958	106268265	1.7
chr10	106279208	106280427	3.7
chr10	106281045	106281376	71.1
chr10	106336931	106337265	144.9
chr10	106347878	106348340	16.5
chr10	106348561	106348890	16.5
chr10	106381999	106382325	21.1
chr10	106382405	106382596	21.1
chr10	106440481	106440907	2.9
chr10	106440763	106441366	2.5
chr10	106569047	106569434	13.3
chr10	106569338	106569558	13.3
chr10	106590110	106590457	7.2
chr10	106602702	106603196	9.1
chr10	106670800	106670983	7.3
chr10	106672155	106672409	5.7
chr10	106790536	106790717	5.2
chr10	106844777	106844943	3.4
chr10	106879022	106879315	3.2
chr10	106897855	106898458	4.2
chr10	106950063	106950513	7.0
chr10	107518880	107519140	6.1
chr10	107666398	107666637	37.9
chr10	10767358	10767741	8.3
chr10	107770818	107771117	4.5
chr10	107774985	107775398	8.6
chr10	10783205	10783423	9.1
chr10	107895236	107895352	6.3
chr10	10794345	10794650	22.2
chr10	108086520	108086804	17.8
chr10	108101119	108101387	1.8
chr10	108221729	108221969	6.3
chr10	108264689	108264957	5.8
chr10	108332232	108332438	2.5
chr10	108372293	108372457	4.0
chr10	108389183	108389350	27.8
chr10	108404105	108404537	3.6
chr10	108408434	108409142	3.4
chr10	108441450	108441839	4.2
chr10	10844173	10844299	4.6
chr10	108443778	108444081	6.3
chr10	108492014	108492565	4.6
chr10	108632668	108633026	8.2
chr10	108643188	108643334	6.3
chr10	108655853	108656184	18.5
chr10	108734550	108734849	3.2
chr10	108762122	108762458	4.7
chr10	10891958	10892290	3.1
chr10	108966636	108966889	3.8
chr10	109095816	109096081	10.4
chr10	109107535	109107866	4.8
chr10	109216308	109216478	2.3
chr10	109263575	109263934	11.6
chr10	109304289	109305110	33.8
chr10	109304510	109304934	33.8
chr10	109407365	109407507	6.0
chr10	109544117	109544977	4.6
chr10	109569311	109569482	19.2
chr10	1096435	1096971	2.0
chr10	10967335	10967473	9.4
chr10	109674225	109674544	9.2
chr10	109674847	109675109	9.2
chr10	11003309	11003707	124.4
chr10	110191583	110191925	5.9
chr10	110359854	110360234	27.0
chr10	110545907	110546160	6.3
chr10	110588499	110589214	6.2
chr10	110746790	110746933	2.3
chr10	11081006	11081253	24.1
chr10	110836059	110836234	7.0
chr10	110868954	110869505	35.8
chr10	110872260	110872530	6.2
chr10	11096717	11096857	4.7
chr10	111149548	111150081	25.1
chr10	111260203	111260469	8.2
chr10	111324220	111324775	9.6
chr10	111350036	111350574	14.2
chr10	111514832	111515073	34.6
chr10	111544918	111545356	2.2
chr10	111631977	111632112	3.7
chr10	111634714	111635368	13.1
chr10	111645547	111645819	6.2
chr10	111647793	111648042	5.7
chr10	111682451	111683110	5.4
chr10	111734017	111734285	21.6
chr10	111764950	111765082	2.1
chr10	111908681	111908812	8.3
chr10	111970452	111970706	14.8
chr10	111970523	111970788	14.8
chr10	111978283	111978539	3.1
chr10	111997437	111997786	2.8
chr10	11204054	11204257	4.9
chr10	112118643	112119244	3.3
chr10	112123944	112124249	4.0
chr10	112125990	112126276	6.2
chr10	112137374	112137736	5.4
chr10	112141795	112142821	2.2
chr10	112148787	112149217	8.7
chr10	112154049	112154415	11.5
chr10	112168238	112168465	34.2
chr10	112173712	112173939	2.6
chr10	112188804	112189026	77.8
chr10	112215819	112216263	12.3
chr10	112215890	112216048	12.3
chr10	112233576	112234026	10.6
chr10	112254294	112254693	5.8
chr10	112370746	112370934	2.8
chr10	112396657	112396904	4.0
chr10	112462848	112463119	7.9
chr10	112489593	112490080	18.4
chr10	112518864	112518998	6.1
chr10	112524149	112524606	13.1
chr10	112535401	112535553	1.7
chr10	112545940	112546184	4.2
chr10	112546049	112546227	4.2
chr10	112546661	112547101	15.5
chr10	112546730	112547064	15.5
chr10	11254914	11255286	14.1
chr10	11256300	11256749	2.9
chr10	112580199	112580328	6.1
chr10	112588649	112588984	2.6
chr10	112602081	112602499	2.1
chr10	112606661	112606862	7.5
chr10	112626909	112627060	9.3
chr10	11262796	11263110	19.3
chr10	11265521	11265740	6.3
chr10	112764892	112765042	35.8
chr10	112863245	112863624	2.0
chr10	112868074	112868476	4.0
chr10	112870210	112870439	3.1
chr10	112876560	112877007	20.7
chr10	112884096	112884336	7.7
chr10	112885988	112886169	12.4
chr10	112888153	112888328	4.7
chr10	112965762	112966334	3.1
chr10	11300685	11300829	19.3
chr10	113009443	113009691	5.9
chr10	113015947	113016128	8.3
chr10	113036390	113036612	2.7
chr10	113040840	113041354	2.9
chr10	1130462	1130592	15.5
chr10	1130698	1130826	15.5
chr10	113095676	113095864	13.7
chr10	11312514	11312834	13.0
chr10	113132580	113132930	39.3
chr10	113136216	113136547	10.1
chr10	11313857	11314061	9.1
chr10	113157970	113158146	13.8
chr10	113166465	113166686	5.6
chr10	113166553	113166660	5.6
chr10	11322051	11322392	3.5
chr10	11322884	11323285	2.2
chr10	11323933	11324343	3.6
chr10	113277140	113277297	2.3
chr10	11328037	11328362	5.4
chr10	113295552	113295842	27.8
chr10	113296327	113296561	5.6
chr10	113335731	113336028	5.4
chr10	113344361	113344479	4.0
chr10	11334617	11334727	7.5
chr10	11335843	11336019	6.4
chr10	11345531	11345654	99.6
chr10	113474193	113474819	50.9
chr10	113474254	113474478	50.9
chr10	11348935	11349241	3.6
chr10	1135104	1135520	14.4
chr10	113522479	113523122	1.6
chr10	113572088	113572670	17.7
chr10	113606512	113606841	12.0
chr10	11361081	11361548	2.2
chr10	113629905	113630279	260.2
chr10	113634763	113634895	34.1
chr10	1136685	1136855	8.2
chr10	113674729	113674822	7.4
chr10	11377745	11378145	3.1
chr10	11378706	11379027	5.5
chr10	113794690	113794853	29.3
chr10	113832755	113833005	288.2
chr10	113836345	113836953	54.0
chr10	113840579	113841193	25.1
chr10	11386226	11386700	4.3
chr10	113912162	113912500	2.6
chr10	113968943	113969405	13.4
chr10	113968998	113969334	13.4
chr10	113984707	113984951	7.2
chr10	113985149	113985447	5.4
chr10	114081620	114081870	24.1
chr10	114085507	114085859	3.6
chr10	114089075	114089568	9.9
chr10	11410467	11411040	3.6
chr10	114141686	114141948	23.4
chr10	114158339	114158471	12.5
chr10	114185948	114186237	95.7
chr10	11422889	11423766	38.3
chr10	11423148	11423492	38.3
chr10	11423587	11423896	38.3
chr10	114313372	114313584	3.9
chr10	1143184	1143355	3.0
chr10	114326841	114327080	67.3
chr10	114359368	114360096	1.8
chr10	11437971	11438384	6.0
chr10	11444402	11444567	7.7
chr10	114455427	114455697	11.3
chr10	114477316	114477481	7.9
chr10	114484093	114484262	11.1
chr10	11450018	11450686	30.9
chr10	11451067	11451937	23.1
chr10	114553067	114553787	5.9
chr10	114557620	114557897	6.3
chr10	114594886	114595048	1.5
chr10	114601900	114602264	12.6
chr10	1146155	1147506	8.2
chr10	114639153	114639489	15.4
chr10	114651302	114651412	1.6
chr10	114670631	114671386	8.6
chr10	114670908	114671079	8.6
chr10	11469602	11469936	4.0
chr10	114696840	114697081	17.2
chr10	114722467	114722601	47.2
chr10	114751370	114751618	13.5
chr10	114819929	114821066	2.7
chr10	114828011	114828306	22.4
chr10	114828741	114829393	22.4
chr10	11483433	11483529	1.9
chr10	114834546	114834692	9.7
chr10	114890542	114890879	3.7
chr10	11492922	11493473	1.5
chr10	114937992	114938299	5.5
chr10	11495155	11495830	61.9
chr10	114959211	114959477	6.2
chr10	114983825	114983994	2.9
chr10	115044976	115045531	8.8
chr10	115058626	115058797	3.1
chr10	115077427	115077964	5.2
chr10	115147770	115147857	4.7
chr10	115169579	115169749	28.4
chr10	115181152	115181340	26.8
chr10	115278644	115279216	23.9
chr10	115281923	115282088	7.6
chr10	115285560	115286022	11.8
chr10	115293356	115293623	9.9
chr10	115326898	115327133	10.6
chr10	115372198	115372457	3.5
chr10	115440052	115440295	3.0
chr10	115451837	115452515	4.9
chr10	115471283	115471619	29.4
chr10	115471324	115471762	29.4
chr10	115614067	115614193	9.3
chr10	115686044	115686133	3.3
chr10	115693764	115694203	1.8
chr10	115718366	115718594	10.6
chr10	115738291	115740045	6.3
chr10	115803361	115804566	7.5
chr10	115804104	115804353	7.5
chr10	115804536	115804669	7.5
chr10	115871682	115872020	13.3
chr10	115988402	115988817	6.9
chr10	116011060	116011252	22.3
chr10	116039240	116039556	1.2
chr10	116039911	116040137	3.9
chr10	116046271	116046608	4.6
chr10	116048708	116049390	4.3
chr10	116056810	116057819	1.9
chr10	116066308	116066482	10.9
chr10	116087906	116088299	3.9
chr10	116096653	116096927	3.0
chr10	116106063	116107726	2.8
chr10	116147833	116147995	2.2
chr10	116169309	116169683	250.3
chr10	116182610	116182903	8.4
chr10	116193742	116193890	113.4
chr10	116203092	116203366	303.8
chr10	116209126	116209371	14.5
chr10	116276803	116277321	13.9
chr10	116279689	116279919	18.6
chr10	116299934	116300877	6.4
chr10	116301228	116301399	6.4
chr10	116360000	116360384	7.7
chr10	116366827	116367151	14.2
chr10	116387071	116388071	2.8
chr10	116391472	116391644	18.1
chr10	116457033	116457344	12.6
chr10	116576006	116576350	5.8
chr10	116638242	116638463	2.7
chr10	11664471	11664773	20.6
chr10	116660598	116660822	4.5
chr10	116690291	116690849	3.5
chr10	116698039	116698721	3.9
chr10	116785272	116785405	15.7
chr10	116802077	116802290	10.3
chr10	116867344	116867656	102.4
chr10	116928983	116929139	5.8
chr10	116955767	116955890	5.9
chr10	116979371	116979669	100.0
chr10	11705976	11706206	6.7
chr10	117070724	117071081	93.2
chr10	117280676	117280837	162.6
chr10	11728285	11728400	4.1
chr10	11728640	11729531	7.4
chr10	117295900	117296144	11.7
chr10	117299	117471	27.6
chr10	11733823	11734159	6.7
chr10	117376098	117376365	4.0
chr10	117490336	117490843	8.5
chr10	117557433	117557595	4.1
chr10	117628434	117629042	35.6
chr10	117640440	117640988	3.2
chr10	117655058	117655242	4.7
chr10	117657951	117658222	4.7
chr10	117660476	117660611	31.5
chr10	1176863	1177394	1.3
chr10	117707300	117707477	3.5
chr10	117708742	117709253	8.2
chr10	117724468	117724632	4.9
chr10	117807883	117808136	3.8
chr10	117824368	117824570	2.7
chr10	117878442	117878698	1.8
chr10	117880709	117880894	1.2
chr10	117915201	117915934	14.5
chr10	117944112	117944978	18.5
chr10	117966839	117967121	8.6
chr10	117968864	117969071	70.5
chr10	11800460	11800837	5.3
chr10	118007600	118008095	12.0
chr10	118030526	118030689	4.8
chr10	11805313	11805775	25.2
chr10	11814732	11815513	55.6
chr10	118151346	118151964	16.2
chr10	118223817	118224182	3.2
chr10	11828230	11828563	13.8
chr10	118309553	118309868	6.1
chr10	118317516	118317971	10.4
chr10	118366648	118367732	5.4
chr10	11836928	11837161	30.2
chr10	11841288	11841665	6.2
chr10	118432812	118432969	10.8
chr10	118435660	118436116	4.7
chr10	118439520	118439737	1.9
chr10	118482691	118483296	2.1
chr10	118498260	118499064	6.6
chr10	118504577	118504874	2.5
chr10	118514520	118514936	9.1
chr10	118515966	118516096	3.9
chr10	118517509	118518341	6.0
chr10	118534636	118534954	9.7
chr10	118536547	118536717	69.5
chr10	118536898	118537699	43.6
chr10	118537825	118538045	20.7
chr10	118537993	118538211	20.7
chr10	118538522	118539007	20.7
chr10	118542852	118543109	5.1
chr10	118559613	118559914	3.9
chr10	118568494	118568681	22.2
chr10	118590042	118590730	5.6
chr10	118641030	118641261	1.7
chr10	118895997	118897229	9.2
chr10	118897215	118897520	9.2
chr10	118942000	118942222	6.9
chr10	118954740	118955332	8.4
chr10	118956923	118957086	3.0
chr10	118975308	118975573	1.7
chr10	118976525	118977107	3.6
chr10	11898547	11898891	1.7
chr10	118997192	118997486	13.2
chr10	11902134	11902607	7.3
chr10	119032209	119032389	3.5
chr10	119063111	119063643	58.7
chr10	119135702	119136133	10.9
chr10	119144279	119144832	1.3
chr10	119150831	119151006	4.4
chr10	119164164	119164512	5.8
chr10	11916609	11917089	6.1
chr10	11920647	11921154	6.6
chr10	119209981	119210400	12.1
chr10	119220682	119221458	4.6
chr10	11922205	11922906	2.9
chr10	119224174	119226134	13.0
chr10	119224606	119224896	13.0
chr10	119228237	119229169	3.4
chr10	119229692	119229988	7.0
chr10	119243257	119243681	24.9
chr10	119248626	119248917	12.4
chr10	119248695	119249594	12.4
chr10	119271530	119271671	9.7
chr10	11928164	11928478	486.1
chr10	119292525	119292713	41.1
chr10	11929505	11930225	13.5
chr10	119299811	119300104	3.9
chr10	119305176	119306855	5.4
chr10	119307083	119307506	5.8
chr10	119329942	119331384	2.4
chr10	119363222	119363799	17.9
chr10	119363586	119364036	17.9
chr10	119379791	119380178	9.9
chr10	11940977	11941391	8.5
chr10	119410293	119410423	31.7
chr10	119432477	119433074	6.1
chr10	11947898	11948279	155.3
chr10	119507798	119508619	8.2
chr10	119544944	119545400	5.3
chr10	119555671	119556095	4.0
chr10	119565842	119566510	15.3
chr10	119574025	119574213	2.6
chr10	119576283	119576554	5.6
chr10	11961662	11961815	19.4
chr10	119627802	119628093	3.6
chr10	119635806	119636011	5.9
chr10	119665016	119665535	7.9
chr10	119750	119913	6.9
chr10	119903529	119903696	2.4
chr10	119907017	119907252	4.7
chr10	119919756	119920064	49.1
chr10	119942624	119942775	11.7
chr10	119979200	119979481	7.7
chr10	120019708	120019916	3.8
chr10	120035283	120035854	2.6
chr10	120054800	120055088	6.7
chr10	120222211	120222519	7.0
chr10	120243341	120243622	8.3
chr10	1202902	1203247	2.7
chr10	120302405	120302558	10.7
chr10	120349653	120349804	4.7
chr10	120360655	120361037	16.3
chr10	120370671	120370835	136.2
chr10	1204114	1204277	5.4
chr10	120428706	120429076	4.4
chr10	120432895	120434177	5.4
chr10	120470616	120470883	3.5
chr10	120472637	120473209	21.7
chr10	12049634	12049822	4.8
chr10	120506417	120506645	14.5
chr10	120513756	120514429	17.7
chr10	120514875	120515539	17.7
chr10	120542024	120542353	5.6
chr10	120566575	120566888	5.9
chr10	120594690	120595625	17.6
chr10	120595202	120595477	17.6
chr10	120628637	120629214	11.2
chr10	120678777	120679427	22.1
chr10	120719040	120719603	5.1
chr10	120736833	120737873	5.7
chr10	120738453	120739175	5.7
chr10	120753943	120754621	10.0
chr10	120754241	120754601	10.0
chr10	120766047	120766243	3.6
chr10	120769238	120769451	10.0
chr10	120780243	120780529	25.2
chr10	120780319	120780841	25.2
chr10	120839751	120840176	3.4
chr10	120840116	120840458	3.4
chr10	120861605	120861937	8.1
chr10	120866660	120867108	58.7
chr10	120907744	120908333	5.7
chr10	121026515	121026849	203.3
chr10	121038077	121038749	5.5
chr10	121058532	121058787	4.8
chr10	121064812	121065001	307.7
chr10	121068017	121068387	8.0
chr10	121071044	121071700	8.0
chr10	121074374	121074871	8.0
chr10	121077414	121077569	8.0
chr10	121086677	121087359	30.5
chr10	121097075	121097602	61.1
chr10	121102411	121102566	2.4
chr10	121105527	121106097	24.0
chr10	121107492	121107916	24.0
chr10	121107556	121108037	24.0
chr10	121107649	121107994	24.0
chr10	121108780	121108988	27.9
chr10	121109335	121109672	27.9
chr10	121109432	121109829	27.9
chr10	121116417	121116708	11.6
chr10	121117283	121117517	4.3
chr10	12111748	12111846	16.7
chr10	121123659	121123885	5.9
chr10	121125227	121125606	4.5
chr10	121125919	121126004	2.6
chr10	12113521	12113795	11.4
chr10	121152712	121153279	4.5
chr10	121159958	121160247	2.2
chr10	121160488	121160743	4.4
chr10	121175526	121176460	107.9
chr10	121178221	121178786	4.5
chr10	121192948	121193067	7.5
chr10	121196285	121196480	5.8
chr10	121201383	121202301	5.7
chr10	121215607	121215799	36.0
chr10	121226847	121227376	70.4
chr10	121229451	121229892	5.8
chr10	121257486	121257712	8.0
chr10	121262621	121263164	4.0
chr10	12126661	12126992	12.0
chr10	121269362	121269708	9.5
chr10	121276716	121277059	11.4
chr10	121284336	121284574	3.6
chr10	121302115	121302516	2.6
chr10	121374307	121374501	4.6
chr10	121378324	121378512	3.9
chr10	121414920	121415529	2.8
chr10	121418412	121418631	147.7
chr10	121418548	121419154	147.7
chr10	121424011	121424254	3.5
chr10	121434714	121434957	54.9
chr10	121438896	121439402	8.3
chr10	121453954	121455219	9.3
chr10	12145646	12145816	2.4
chr10	121456781	121457102	5.0
chr10	1214588	1214910	8.5
chr10	12148123	12148971	5.5
chr10	121509346	121509578	13.2
chr10	12155215	12155537	24.7
chr10	121568527	121568724	4.1
chr10	121601507	121601688	2.8
chr10	1216205	1216432	12.2
chr10	121688815	121689041	14.5
chr10	12170105	12170579	88.5
chr10	121738565	121738816	18.9
chr10	121782260	121782487	33.8
chr10	121788534	121789020	2.8
chr10	121903147	121903319	3.4
chr10	12192791	12193106	77.5
chr10	121941515	121941785	10.8
chr10	122123614	122123777	10.2
chr10	122139608	122140153	6.8
chr10	12214433	12215671	8.4
chr10	12216686	12217265	115.8
chr10	122183693	122183938	30.5
chr10	122223219	122223576	17.1
chr10	122235467	122235609	71.0
chr10	122251737	122251972	5.4
chr10	122290620	122290953	12.0
chr10	122411340	122411451	5.1
chr10	122468846	122469232	7.8
chr10	122524827	122525007	5.7
chr10	122677398	122677950	5.7
chr10	122690234	122690422	3.6
chr10	122709238	122709666	3.0
chr10	122756427	122757045	2.6
chr10	12278263	12278950	5.0
chr10	122784464	122785573	3.2
chr10	122820954	122821206	26.3
chr10	122836184	122836399	5.2
chr10	122840178	122840560	16.1
chr10	122874398	122874631	487.2
chr10	122891532	122891790	10.8
chr10	122908509	122908720	59.3
chr10	122914393	122914552	3.3
chr10	12296779	12297126	12.3
chr10	122972786	122973056	4.4
chr10	123002403	123002646	19.0
chr10	123011164	123011400	8.0
chr10	123051478	123051693	8.1
